title,artist,beat_count,bpm,key,key_scale,average_loudness,length,energy,speechiness,acousticness,instrumentalness,liveness,danceability,loudness,valence,time_signature,timbre,tonal_atonal,voice_instrumental,mood_sad,mood_relaxed,mood_party,mood_happy,mood_electronic,mood_aggressive,mood_acoustic
Hangman's Blues,Blind Lemon Jefferson,355,114.153511047,G#,major,0.1340277493,181.986663818,325,0.0423,964,0.0132,218,388,-8527,561,-8527,bright,tonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Upstairs by a Chinese Lamp,Billy Childs | Esperanza Spalding | Wayne Shorter,846,172.265686035,G,major,0.397116243839,320,271,0.0313,902,7.11e-05,0.0924,302,-9968,0.0849,-9968,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
To Each His Own,The Platters,238,117.239227295,F#,major,0.888492465019,124.577957153,194,0.0352,927,2.67e-06,179,418,-14355,403,-14355,dark,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Watching All the Colors,Chicago,369,87.882019043,G,minor,0.842278242111,252.969802856,541,0.0592,551,0.00502,0.11,691,-11176,688,-11176,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
A.D.D.P. (MAGDARISE remix),m‐flo | MONDAY満ちる,802,123.912620544,A#,major,0.928452074528,389.826385498,609,0.0464,0.0231,0.00442,138,752,-6064,812,-6064,dark,atonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Uptown’s First Finale,Mark Ronson | Stevie Wonder | Andrew Wyatt,263,162.395706177,F#,major,0.710376501083,98.8212280273,411,0.0348,706,253,157,572,-9.1,105,-9.1,dark,atonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,not_acoustic
He Told Them / She Wants a Divorce / East Village Girls,David Torn,352,131.958877563,F#,major,0.00818949472159,157.518371582,0.0955,0.0472,744,929,83,315,-22468,134,-22468,dark,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Winelight,"Grover Washington, Jr.",769,98.7510147095,D#,major,0.313863068819,456.333068848,381,0.0805,0.18,0.0831,0.48,766,-14457,635,-14457,bright,atonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
On the Sunny Side of the Street,Kermit Ruffins,575,111.257843018,G,minor,0.389920562506,310.266662598,281,0.0463,586,0.000383,143,669,-9721,356,-9721,bright,tonal,instrumental,not_sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Narcine,Ravi Coltrane,997,93.4676818848,C,minor,0.290744155645,560.13494873,395,172,0.27,653,114,657,-12902,487,-12902,dark,atonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
Wanna Be Startin’ Somethin’ (instrumental),Michael Jackson,523,122.32975769,A,major,0.952827632427,257.462860107,859,0.0355,0.45,673,135,695,-9584,972,-9584,bright,tonal,instrumental,not_sad,not_relaxed,party,happy,electronic,not_aggressive,not_acoustic
Crazy Mama,Steve Cohen?Blues Band | Greg Koch,509,103.554603577,A,major,0.732774436474,295.235931396,703,0.0288,181,0,168,554,-5.23,473,-5.23,bright,atonal,voice,not_sad,relaxed,not_party,not_happy,electronic,aggressive,not_acoustic
Summertime,Peggy Lee,454,128.649749756,A#,minor,0.234545186162,214.720001221,0.0271,67,985,0.000912,0.0949,265,-28171,0.0654,-28171,dark,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Opus One,The Mills Brothers,216,76.7466583252,G,minor,0.659232437611,136.097961426,533,0.0749,475,0,332,718,-9025,854,-9025,dark,atonal,voice,not_sad,relaxed,party,not_happy,electronic,not_aggressive,not_acoustic
After The Rain,Alan Skidmore,639,96.0529098511,G#,major,0.0999191999435,336.143676758,74,0.0395,734,835,114,258,-16571,0.0535,-16571,bright,tonal,instrumental,not_sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Oh Marie,Louis Prima | Keely Smith,276,111.521255493,C,major,0.926223814487,150.047348022,631,0.0552,0.53,4.03e-05,0.0638,662,-10957,817,-10957,bright,atonal,voice,not_sad,relaxed,not_party,happy,electronic,not_aggressive,not_acoustic
Ringtone 4,Martin Archer,1038,101.486740112,F,minor,0.103320449591,578.200012207,242,0.0445,831,461,0.0785,358,-13741,107,-13741,dark,atonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
You Ol' Son of a Gun,Rosemary Clooney,317,128.344299316,A#,major,0.841361820698,152.842453003,254,0.0427,799,0,267,558,-14206,589,-14206,bright,atonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Seven Years,Tinsley Ellis,496,115.551673889,G,minor,0.954846143723,257.906951904,742,0.0376,637,4.4e-05,0.18,0.8,-6673,903,-6673,bright,atonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
Hopeless,Andy Williams,294,106.920654297,C,major,0.901505470276,163.899993896,317,0.0309,876,0,472,311,-11.22,428,-11.22,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Poor Boy Blues,Mark Knopfler,376,92.9750213623,E,major,0.921177387238,243.333328247,824,0.0286,0.14,0.68,0.0908,622,-12161,948,-12161,bright,tonal,instrumental,not_sad,relaxed,not_party,happy,electronic,not_aggressive,not_acoustic
Careless Whisper,George Michael,737,152.438461304,D,minor,0.64893579483,291.056335449,629,0.0363,128,0,271,574,-8815,786,-8815,bright,atonal,voice,not_sad,not_relaxed,party,happy,electronic,not_aggressive,not_acoustic
Afrodesia,Lonnie Smith,1096,117.723136902,G#,major,0.921968638897,558.654724121,887,0.0505,0.36,0.00485,257,623,-12076,528,-12076,bright,tonal,instrumental,not_sad,not_relaxed,party,not_happy,electronic,not_aggressive,not_acoustic
Clean My House,Marcia Ball,363,104.592002869,F,major,0.942032039165,209.136322021,887,0.0522,0.0918,1.08e-06,0.0747,604,-4977,775,-4977,bright,tonal,voice,not_sad,not_relaxed,party,happy,not_electronic,not_aggressive,not_acoustic
On the Corner,Shakatak,389,109.991905212,A#,major,0.882086217403,212.767349243,769,41,348,133,111,725,-8733,634,-8733,bright,tonal,voice,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Page12,Benny Golson | Pharoah Sanders | Cedar Walton | Ron Carter | Jack DeJohnette,790,150.561981201,G#,major,0.825528621674,326.060394287,519,0.0382,282,0.00756,0.0948,414,-13864,816,-13864,dark,tonal,instrumental,not_sad,relaxed,party,happy,electronic,not_aggressive,not_acoustic
Meet Me Half Way,Bernard Allison,424,108.26335144,A#,major,0.896279215813,235.598373413,766,169,614,0.000399,684,695,-8646,699,-8646,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,not_acoustic
Sideshow,Walter Beasley,571,132.085876465,C,major,0.898771226406,260.101226807,402,0.0271,0.00789,577,179,704,-9709,252,-9709,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,not_acoustic
XO,John Mayer,408,115.091629028,D,major,0.65846735239,213.577148438,377,0.0288,749,0,211,431,-9753,353,-9753,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Hold 'em Joe,Harry Belafonte,247,94.4887390137,D#,major,0.225424051285,156.290618896,534,0.0582,0.61,0,238,767,-7514,889,-7514,bright,tonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Dear Mr. Fantasy,Traffic,936,164.271270752,D,major,0.676874637604,335.62121582,615,0.0677,171,0.0125,0.0801,0.24,-14117,768,-14117,bright,tonal,voice,not_sad,not_relaxed,party,not_happy,not_electronic,not_aggressive,not_acoustic
Invisible Boy,Tori Amos,627,155.267745972,G#,major,0.497019410133,298.386657715,0.17,0.0526,0.97,2.47e-06,0.0957,351,-16481,318,-16481,dark,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
I Don’t Want,Joseph Malik | Colin Steele,945,153.989273071,D#,major,0.750610888004,395.519989014,793,0.0531,43,0.00689,111,574,-7.65,464,-7.65,dark,atonal,voice,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
The Hucklebuck,Earl Hooker,320,103.329437256,G,major,0.884333670139,186.411239624,755,34,331,836,147,0.6,-7213,922,-7213,bright,tonal,instrumental,not_sad,not_relaxed,not_party,happy,not_electronic,aggressive,not_acoustic
Get Real,Paul Rutherford,755,128.309417725,G,minor,0.953584432602,354.293334961,677,0.0592,0.000252,751,0.0956,801,-7944,818,-7944,dark,tonal,instrumental,not_sad,not_relaxed,party,not_happy,electronic,aggressive,not_acoustic
Farewell My Love,The Temptations,309,107.810623169,F,major,0.644418656826,162.429382324,782,0.0382,564,0,0.0921,583,-6046,857,-6046,bright,atonal,voice,not_sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Don't Stop the Carnival,Sonny Rollins,439,97.0373382568,F,minor,0.761134207249,262.213348389,525,59,568,0,675,481,-11228,817,-11228,dark,tonal,instrumental,not_sad,not_relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Love Bandit (Gangster of Love),"Johnny ""Guitar"" Watson",232,108.212890625,C,major,0.416760325432,128.522445679,0.1,0.0776,0.93,0,103,715,-11635,555,-11635,bright,atonal,voice,sad,relaxed,party,happy,not_electronic,not_aggressive,acoustic
Country Roads,Burton | Corea | Metheny | Haynes | Holland,733,116.638298035,D#,major,0.551362216473,386.664489746,283,0.0422,871,0.86,105,454,-15748,237,-15748,dark,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Halloween,Dave Matthews | Tim Reynolds,336,112.328704834,E,minor,0.927690863609,180.395828247,899,0.0596,0.0973,0.000101,156,586,-5066,432,-5066,bright,tonal,voice,not_sad,not_relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Dream of You,Oscar Peterson | Oscar Peterson Trio,430,98.6826324463,G,major,0.681997656822,257.097137451,484,0.0323,726,515,229,494,-15.63,703,-15.63,dark,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Butterfly,Jamiroquai,423,94.7929229736,A#,major,0.917546868324,268.840637207,652,0.0702,0.0477,0.12,119,673,-9051,738,-9051,dark,atonal,instrumental,not_sad,relaxed,not_party,happy,electronic,not_aggressive,not_acoustic
Trane / Eternity’s Breath / St. Stephen Jam,Gov’t Mule,2452,178.205596924,A,major,0.909236907959,1157.92004395,837,0.0547,0.0551,845,712,337,-6188,501,-6188,bright,tonal,instrumental,not_sad,not_relaxed,not_party,happy,electronic,not_aggressive,not_acoustic
A Few Words,Cannonball Adderley | Milt Jackson,83,106.695983887,F,major,0.424343496561,44.1333351135,111,283,711,0,138,671,-23876,511,-23876,dark,atonal,instrumental,sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Stormy Monday Blues,Eddy Clearwater,1261,164.472991943,G,minor,0.136973693967,472.215515137,337,0.0627,0.0398,0.000723,0.0565,569,-13035,334,-13035,dark,tonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
What a Girl Can't Do,The Nighthawks,433,161.744735718,A,minor,0.947260677814,166.008163452,769,0.0471,0.0113,0,0.0811,394,-5412,833,-5412,bright,tonal,voice,not_sad,relaxed,party,happy,electronic,aggressive,not_acoustic
Brother,Jenny Scheinman,435,86.8040008545,C#,major,0.784364581108,299.813323975,282,27,808,0.00268,0.21,561,-13366,137,-13366,bright,atonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Avalon (Jacques Lu Cont Versus remix),Juliet,466,126.989883423,D,minor,0.959158420563,220.653335571,865,0.0399,0.0216,384,904,661,-6589,649,-6589,bright,atonal,voice,sad,relaxed,not_party,happy,electronic,not_aggressive,not_acoustic
Lover Come Back to Me,Coleman Hawkins,534,172.265472412,C,minor,0.716773450375,184.18939209,439,0.0351,805,838,478,525,-8809,876,-8809,bright,atonal,instrumental,not_sad,not_relaxed,not_party,happy,not_electronic,not_aggressive,not_acoustic
Stompin' At The Savoy,Stan Kenton,593,89.712348938,C,major,0.325909972191,298.997558594,739,0.0903,699,0.00738,375,485,-7975,679,-7975,bright,atonal,instrumental,not_sad,not_relaxed,party,not_happy,electronic,not_aggressive,not_acoustic
All the Seeds,Lizz Wright,431,154.948013306,F,major,0.0103687047958,188.058410645,416,0.0761,825,0.00722,122,436,-12671,336,-12671,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Astro Vision,Sun Ra,438,164.659042358,A,minor,0.643467962742,201.012237549,0.0905,0.0643,0.98,856,92,443,-22981,0.0575,-22981,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
Zydeco Boogaloo,Roomful of Blues,34,98.6112442017,F,major,0.870276927948,21.1853065491,959,0.0679,307,4.5e-06,392,202,-9457,425,-9457,bright,tonal,voice,not_sad,not_relaxed,party,not_happy,electronic,aggressive,not_acoustic
The Mojo,Freddie King,364,121.911140442,D,minor,0.82792788744,184.685714722,706,0.0487,385,0.0175,391,368,-9699,0.65,-9699,bright,tonal,instrumental,not_sad,not_relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Summertime,Willie Nelson | Leon Russell,322,140.151870728,D,minor,0.367971897125,148.759994507,269,0.0292,832,254,94,546,-12.94,299,-12.94,dark,atonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Bumpin’ on Sunset,Wes Montgomery,313,96.5981140137,A,minor,0.548064947128,197.111999512,247,0.0521,875,432,0.0978,759,-19827,443,-19827,dark,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Emily,Bill Evans Trio,780,178.206253052,G,major,0.802974939346,291.996734619,344,0.0408,968,926,686,399,-14475,0.18,-14475,bright,tonal,instrumental,not_sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Gutbucket Steepy,Branford Marsalis,467,70.7577972412,F#,major,0.154174759984,378.200805664,109,0.0918,374,467,166,491,-20544,153,-20544,bright,atonal,instrumental,not_sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,not_acoustic
Viper's Drag,Henry Butler | Steven Bernstein,682,102.904014587,G,minor,0.816208064556,405.786132813,0.64,0.0333,277,918,168,485,-8103,0.59,-8103,bright,tonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
At the Mambo Inn,George Benson | McCoy Tyner Trio,589,114.962310791,B,major,0.879203677177,307.069396973,514,47,549,0.00313,0.0767,592,-13831,895,-13831,dark,tonal,voice,sad,not_relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Too Many Dirty Dishes,Tab Benoit | Henry Gray,1059,135.641220093,G,major,0.820082783699,474.017944336,651,0.0432,389,0.0874,694,481,-8615,419,-8615,bright,tonal,instrumental,not_sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Loisaida,Joe Jackson,460,95.6450576782,D,major,0.30911386013,290.588378906,345,0.0285,0.0961,0.0222,134,305,-7385,105,-7385,dark,tonal,instrumental,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
N.S.U.,Cream,1688,135.532424927,A,minor,0.859113037586,758,566,48,0.0118,0.00706,0.0897,354,-13788,366,-13788,dark,atonal,instrumental,not_sad,not_relaxed,not_party,not_happy,electronic,aggressive,not_acoustic
Beware the Ides of March,Colosseum,675,112.06741333,C,major,0.920091807842,340.349395752,727,53,0.0826,813,83,272,-8465,332,-8465,bright,atonal,voice,not_sad,not_relaxed,party,not_happy,not_electronic,not_aggressive,not_acoustic
Caught Your Back Door Man,Kenny Neal,495,107.02746582,A#,major,0.921598732471,278.752655029,726,27,0.0764,0.000368,378,563,-6308,493,-6308,bright,tonal,voice,not_sad,relaxed,party,happy,not_electronic,aggressive,not_acoustic
Someday Sweetheart,George Melly | John Chilton's Feetwarmers,248,90.9314422607,D,major,0.850469887257,159.947753906,344,0.0606,0.64,0.0358,0.0485,552,-13708,645,-13708,bright,atonal,voice,not_sad,not_relaxed,party,happy,electronic,not_aggressive,not_acoustic
Capricious,Billy Taylor,223,93.5076599121,A#,major,0.937671005726,143.542861938,414,0.0376,798,578,807,0.56,-17061,712,-17061,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Home,John Stevens,1808,178.205749512,C,major,0.009337448515,856.137145996,0.0445,0.0547,984,0.0166,115,262,-22682,0.0432,-22682,bright,tonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
Everybody Loves My Baby,The Glenn Miller Orchestra,397,123.530532837,C,minor,0.550731301308,191.294692993,602,169,874,949,0.0924,732,-12827,346,-12827,bright,atonal,instrumental,sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
The World Is Going Wrong,Mississippi Sheiks,306,91.028427124,G,major,0.867317259312,202.026672363,0.21,0.0546,983,0.000242,713,594,-12073,0.72,-12073,bright,atonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
This Could Be the Start of Something,Ahmad Jamal,374,107.58228302,C,major,0.490609943867,213.080810547,687,0.0604,568,0.00748,231,395,-11325,554,-11325,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,not_acoustic
Places We Go,Da Lata | Dennis Rollins,394,91.9131622314,F#,minor,0.745254158974,257.123260498,387,147,29,772,113,799,-14889,648,-14889,bright,atonal,voice,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Tell Daddy,Ben E. King,246,93.0959091187,F,major,0.55088186264,158.432647705,0.31,0.0268,655,0,138,477,-12271,658,-12271,bright,tonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Liver of Life,Carla Bley,731,101.791191101,A#,major,0.36810618639,433.600006104,236,0.0319,921,649,105,515,-14803,0.15,-14803,bright,atonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
The Ballad of Sweeney Todd,Lea DeLaria,492,100.46811676,F,minor,0.660287976265,291.456878662,356,0.0344,773,8.46e-05,0.0514,0.58,-11277,0.53,-11277,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Let Me Love You,Jeff Beck Group,546,97.3801040649,F#,minor,0.813011705875,311.013885498,0.6,0.0455,225,0.00127,277,494,-10411,702,-10411,dark,atonal,instrumental,not_sad,not_relaxed,party,not_happy,not_electronic,aggressive,not_acoustic
Space Spy,Grachan Moncur III,746,95.9098815918,A#,major,0.38253864646,417.646789551,271,0.0372,802,608,194,333,-18359,147,-18359,dark,atonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Saint Louis Blues,Teddy Wilson,510,120.033119202,G,minor,0.761678218842,253.779586792,176,0.0551,642,402,149,655,-20402,501,-20402,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Woman In Love,The Three Degrees,663,156.306671143,D#,major,0.238928496838,250.90612793,573,0.0352,156,1.31e-05,669,514,-9131,444,-9131,bright,tonal,voice,not_sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Don't You Worry 'Bout A Thing,Incognito,446,108.96697998,F#,major,0.746657550335,247.536331177,743,0.0321,0.0907,0.000115,0.0959,724,-11594,773,-11594,bright,atonal,voice,sad,not_relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Milk Cow Blues,Eddie Cochran,309,112.938850403,E,major,0.849413990974,162.821228027,499,0.0527,174,0,171,611,-8101,536,-8101,bright,tonal,voice,not_sad,not_relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Chances Are,Ray Conniff,293,77.9751205444,A#,major,0.912865877151,184.711837769,316,0.0314,885,0,103,212,-9429,271,-9429,bright,atonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Last Night,Georgie Fame,576,129.493728638,C,major,0.951532542706,267.676727295,744,45,448,739,365,0.49,-8895,826,-8895,bright,atonal,voice,not_sad,not_relaxed,party,happy,electronic,aggressive,not_acoustic
Now ’til Forever,Kirk Whalum,386,85.4757385254,F,major,0.908816039562,271.777954102,756,0.0392,462,649,0.16,541,-6867,568,-6867,bright,tonal,voice,not_sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Triple Trebles,Jimmy Dawkins,390,144.399841309,D,major,0.966946661472,162.106674194,681,0.0324,506,713,128,624,-5742,969,-5742,bright,tonal,voice,not_sad,not_relaxed,not_party,happy,not_electronic,aggressive,acoustic
G. W.,Eric Dolphy,838,105.849617004,G#,major,0.646953523159,476.969787598,328,109,845,807,205,607,-13.43,578,-13.43,bright,atonal,instrumental,not_sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Gallows Pole,Long John Baldry,324,122.661483765,G,major,0.94619423151,162.063674927,649,0.0397,0.00154,0.000263,105,561,-9244,883,-9244,bright,tonal,voice,not_sad,relaxed,not_party,happy,electronic,not_aggressive,not_acoustic
"Tom, How Can You Have the Blues?",Kansas City Kitty | Georgia Tom,306,107.298240662,G,minor,0.737673819065,172.199188232,115,0.0495,981,0,122,756,-14038,575,-14038,dark,atonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
The Light on the Dalta,Anthony Braxton,1220,151.996780396,C,minor,0.0010611305479,606.320007324,123,119,909,0.0268,0.13,286,-25404,0.0644,-25404,dark,atonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
Yesterdays,Art Pepper,945,135.751449585,D,minor,0.751531124115,426.370605469,205,0.0483,857,0.0135,121,476,-12485,0.35,-12485,bright,atonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
An American in Paris,George Gershwin,2324,129.22442627,F,major,0.0135564180091,1109.5333252,284,0.0395,856,782,203,207,-16027,0.0871,-16027,bright,atonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
Marlene,John Hiatt,418,139.147644043,B,major,0.938860952854,181.533599854,633,0.0274,617,0.00154,0.0871,616,-8866,897,-8866,dark,atonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Rainbow,Robert Plant,633,148.035110474,A,major,0.607072174549,257.959197998,523,0.0284,415,0.35,281,432,-8937,299,-8937,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Into the Hollywood Groove (The Passengerz mix),Madonna | Missy Elliott,433,116.532173157,F,minor,0.962696015835,223.895507813,792,0.0373,0.0285,0,0.0561,681,-5829,598,-5829,bright,atonal,voice,not_sad,not_relaxed,party,not_happy,electronic,aggressive,not_acoustic
Fortunate Son,Creedence Clearwater Revival,308,132.575302124,G,major,0.87935757637,140.173065186,663,0.0374,201,0.00806,152,0.64,-7516,663,-7516,bright,tonal,voice,not_sad,not_relaxed,party,happy,not_electronic,not_aggressive,not_acoustic
What Kind of World,Jacqui Dankworth,637,152.090301514,C,minor,0.559792339802,255.451431274,236,0.0305,0.56,0,0.0686,369,-11709,0.0535,-11709,dark,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Mami Wata,Corey Harris,360,102.934524536,A,minor,0.865748882294,207.184402466,592,0.0512,778,0.0856,165,738,-10343,902,-10343,bright,tonal,instrumental,sad,relaxed,not_party,happy,electronic,not_aggressive,acoustic
Poker Woman Blues,Blind Blake,249,90.6264877319,F,major,0.738291501999,163,403,0.0338,992,136,132,445,-11816,834,-11816,bright,atonal,voice,sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
"Oh, Isabella",Clutch,673,129.026351929,E,minor,0.961070239544,314.357543945,972,297,0.00211,0.00333,137,359,-5494,552,-5494,dark,tonal,instrumental,not_sad,not_relaxed,party,not_happy,electronic,aggressive,not_acoustic
Joanna,Kool & The Gang,433,105.608795166,A#,major,0.638414382935,246.83102417,602,29,489,0.0244,317,857,-8311,957,-8311,bright,tonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,not_acoustic
All Right Now (single version),Free,727,110.875457764,D,minor,0.0600537694991,388.205718994,621,0.0964,392,0,0.0457,754,-11369,767,-11369,dark,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
The Power,Wishbone Ash,683,117.988494873,G,major,0.945137619972,348.368988037,793,0.0337,4.71e-05,639,303,627,-7997,355,-7997,bright,tonal,instrumental,not_sad,not_relaxed,party,not_happy,not_electronic,aggressive,not_acoustic
Don't Sleep in the Subway,Petula Clark,433,138.700973511,G,minor,0.732587277889,188.240005493,486,0.0366,627,0,167,394,-9742,427,-9742,bright,atonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Strange Strange,Sun Ra and His Astro Infinity Arkestra,2445,136.005950928,C,minor,0.459635466337,1202.95288086,328,0.0546,618,909,0.0844,416,-23043,234,-23043,dark,atonal,instrumental,not_sad,relaxed,party,not_happy,electronic,aggressive,not_acoustic
For Your Love,Four Tops,455,122.407745361,E,minor,0.714287161827,224.130615234,635,0.0498,833,0.0053,265,558,-9724,741,-9724,bright,tonal,voice,not_sad,relaxed,not_party,happy,electronic,not_aggressive,acoustic
Drew With Drew,The Claudia Quintet,98,131.846725464,D,major,0.899363636971,48.0914268494,263,0.0365,936,914,187,409,-14165,272,-14165,dark,atonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
In My Life,Maggie Bell,388,125.301170349,G,major,0.892715454102,188.421218872,483,0.0334,0.0827,0.00263,0.11,637,-10523,544,-10523,bright,tonal,voice,sad,not_relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Lonely Teenager,Dion,326,143.697601318,A#,major,0.888695895672,140.721633911,347,0.0295,613,0.000362,0.0891,371,-11971,0.7,-11971,bright,atonal,voice,sad,relaxed,party,happy,not_electronic,not_aggressive,acoustic
"A Little Bit Me, A Little Bit You",The Monkees,205,78.753692627,F,major,0.733304977417,157.022033691,818,0.0425,114,316,0.0999,609,-4.62,922,-4.62,bright,atonal,voice,not_sad,not_relaxed,party,happy,electronic,not_aggressive,not_acoustic
This Must Be Love,Phil Collins,348,92.0149154663,F,major,0.850264489651,227.813873291,198,0.0398,586,0,0.0734,793,-14434,603,-14434,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Moanin',Charles Mingus,892,109.829734802,C,minor,0.926292061806,483.004089355,476,0.0497,438,0.000279,0.11,488,-10316,583,-10316,dark,atonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
The Shout,Art Tatum,362,164.377151489,C#,major,0.729271948338,139.232650757,357,0.0348,967,909,124,474,-15439,884,-15439,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Gibsom Street,Billy Childs | Susan Tedeschi | Steve Wilson,678,96.3952941895,G#,major,0.098148688674,390.746673584,403,31,759,0.000595,308,299,-7.76,0.0917,-7.76,bright,atonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
What Is This Thing Called Love,Gilad Atzmon,753,99.7691879272,F,minor,0.526812076569,451.787750244,455,0.0382,823,701,652,463,-9437,392,-9437,bright,atonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Corrine Corrina,Johnny Shines | Snooky Pryor,296,125.528762817,A,major,0.626670956612,142.64163208,211,0.0366,841,0.000229,0.0249,0.76,-14824,0.66,-14824,bright,tonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
